RepeatID,GNIS_NAME.x,GearMiss,Gear.x,Gear.y,Party.x,Party.y,Database.x,Database.y,Month.x,Month.y,F_MAUG_HIS.x,GNIS_NAME.y,F_MAUG_HIS.y
204,Musselshell River,,Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) ano,Drift Boat - Boom anodes | Drift Boat - Boom anodes | Drift Boat - Boom anodes | Drift Boat - Boom anodes | Drift Boat - Boom anodes,"Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel | Wiedenheft, Bensel","Olszewski, Radonski, Bailey, Giordano | Olszewski, Radonski, Bailey, Giordano | Olszewski, Radonski, Bailey, Giordano | Olszewski, Radonski, Bailey, Giordano | Olszewski, Radonski, Bailey, Giordano","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",9,10,313.8399397,Musselshell River,313.8399397
262,Powder River,,Seine,Seine,Stewart 1981,Edwards 2013,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,264.6132705,Powder River,264.6132705
178,Laramie River,,E,E,WGFD 1998 Report,Hickerson 2016,Kirk 2020,Kirk 2020,0,0,250.5861079,Laramie River,250.5861079
177,Laramie River,,E,E,WGFD 1998 Report,Hickerson 2016,Kirk 2020,Kirk 2020,0,0,250.5861079,Laramie River,256.7556411
252,,,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,Electrofishing | Electrofishing | Electrofishing | Electrofishing,| | |,"Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",5,4,223.9342887,,223.9415105
229,,,Seine,Seine,G. Edwards,Edwards 2013,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,200.5313241,,200.5177952
78,Blacks Fork,,0,0,Gelwicks,0,WGFD(Gelwicks),Wyoming Game & Fish Dept,9,7,199.9472569,Blacks Fork,199.8750681
233,,,Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Boat shocking - mobile anode,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,"Frazer, Vaughn, Nixdorf | Frazer, Vaughn, Nixdorf | Frazer, Vaughn, Nixdorf | Frazer, Vaughn, Nixdorf | Frazer, Vaughn, Nixdorf | Frazer, Vaughn, Nixdorf | Vaughn, Mike","Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski","Montana Fish, Wildlife & Parks | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",4,4,185.7411582,,185.7411582
263,Powder River,,Seine,Seine,Stewart 1981,Edwards 2013,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,182.4217514,Powder River,182.6834186
108,East Fork Wind River,,Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and,Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and,JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJCADD | JDTMKJC,TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | TM | 0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,9,9,170.6642444,East Fork Wind River,170.6642444
264,Powder River,,Seine,Seine,Stewart 1981,Edwards 2013,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,157.6676039,Powder River,161.5693676
265,Powder River,,Seine,Seine,Stewart 1981,WGFD,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,141.7196493,Powder River,142.0174548
275,Shields River,,Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode,Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode,Tohtz | Tohtz | Tohtz | Tohtz | Tohtz,"Opitz,McCormack,Senger | Opitz,McCormack,Senger | Opitz,McCormack,Senger","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",3,4,134.433988,Shields River,134.433988
129,Horse Creek,,E,E,Rahel and Hubert 1991,WGFD Report 2019,Kirk 2020,Kirk 2020,0,0,92.72555238,Horse Creek,93.00876605
230,,,Seine,Seine,G. Edwards,Edwards 2013 | Edwards 2013,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset | University of Wyoming Powder River dataset,0,0,89.78209,,89.78209
323,Laramie River,,RF | RF | RF | RF,Raft - fixed electrodes | 0,CM MO | CM MO | CM MO | CM MO,Collector(s): Wyoming Game and Fish Department | 0,Wyoming Game & Fish Dept,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Wyoming Game & Fish Dept,7,6,83.4861456,Laramie River,83.4861456
130,Horse Creek,,E,E,Rahel and Hubert 1991,WGFD Report 2019,Kirk 2020,Kirk 2020,0,0,82.75555116,Horse Creek,82.75555116
207,Musselshell River,,| | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode | Crawdad - Mobile (throwable) anode,Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode | Drift Boat - Mobile anode,| | | | | |,"Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski | Olszewski, Ruggles, Radonski","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,4,71.44652722,Musselshell River,71.44652722
175,Laramie River,,E,E,Lipsey 2001,Kirk 2018,Kirk 2020,Kirk 2020,0,0,64.53348101,Laramie River,64.53348101
167,Little Powder River,,Seine,Seine,Schoenthal in Elser et al. 1980,MFWP,University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,56.68568746,Little Powder River,56.68568746
182,Laramie River,,E | E | E | E,E | E | E | E,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,0,0,47.63749088,Laramie River,46.6301443
183,Laramie River,,E | E | E | E,E | E | E | E,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,0,0,46.6301443,Laramie River,46.6301443
277,Ross Fork Creek,,Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher,Backpack Electrofisher | Backpack Electrofisher | 0,| | |,Derrick Miller & Clint Smith | Derrick Miller & Clint Smith | Unknown,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",6,8,43.16840879,Ross Fork Creek,43.16840879
449,Peoples Creek,,Seine | Seine,Seine,"Bramblett, Robert | Bramblett, Robert",Nagel,"Montana Fish, Wildlife & Parks",FishMT,8,10,40.54020368,Peoples Creek,40.54020368
430,Crazy Woman Creek,,Bag seine 25' | Bag seine 25' | Bag seine 25' | Bag seine 25' | Bag seine 25' | Bag seine 25',Seine,"Collector(s): David J. Zafft, J. Isaacs, K. Lang | Collector(s): David J. Zafft, J. Isaacs, K. Lang | Collector(s): David J. Zafft, J. Isaacs, K. Lang | Collector(s): David J. Zafft, J. Isaacs, K. Lang | Collector(s): David J. Zafft, J. Isaacs, K. Lang |",Rieger et al,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,UWYO,7,7,38.03778631,Crazy Woman Creek,38.03778631
46,Antelope Creek,,Bag Seine | Bag Seine | Bag Seine,Bag Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine,CB | CB | CB,Nikirk | Nikirk | Nikirk | Nikirk | Nikirk | Nikirk | Nikirk | Nikirk,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,5,8,37.90202741,Antelope Creek,37.82206307
134,Horse Creek,,E,E,Rahel and Hubert 1991,Moan et al. 2011,Kirk 2020,Kirk 2020,0,0,36.80959319,Horse Creek,36.80959319
310,Rapid Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",10,7,30.74821169,Rapid Creek,30.399594
311,Rapid Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",10,7,30.399594,Rapid Creek,30.74821169
286,Redwater Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,7,30.26997808,Redwater Creek,30.26997808
312,Rapid Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",10,6,29.76932355,Rapid Creek,29.11113635
313,Rapid Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",10,7,28.6407157,Rapid Creek,29.11113635
396,Careless Creek,,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,Unknown | Unknown | Unknown,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",Allison Stringer | Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",9,8,28.6215954,Careless Creek,29.27663023
315,Rapid Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",10,7,28.17470884,Rapid Creek,28.17470884
316,Rapid Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",10,8,27.7302496,Rapid Creek,27.7302496
436,Mizpah Creek,,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,Seine,"Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce | Rehwinkel, Bruce","Clancy, Newkirk, Capone","Montana Fish, Wildlife & Parks",UWYO,8,8,26.404976,Mizpah Creek,25.96202185
440,Black Thunder Creek,,Seine | Seine | Seine | Seine | Seine | Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine,Seine,"Collector(s): Christina E. Barrineau, Rosa McIver | Collector(s): Christina E. Barrineau, Rosa McIver | Collector(s): Christina E. Barrineau, Rosa McIver | Collector(s): Christina E. Barrineau, Rosa McIver | Collector(s): Christina E. Barrineau, Rosa McI","Clancy, Humphrey",Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,UWYO,6,7,24.55640329,Black Thunder Creek,24.55640329
416,West Charlie Creek,,Seine,Unknown,Bramblett,Allison Stringer,MFISH,"Montana Fish, Wildlife & Parks",7,6,22.5496379,West Charlie Creek,8.08561185
309,Rapid Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",10,8,22.30404271,Rapid Creek,22.30404271
47,Arrow Creek,,Seine | Seine | Seine | Seine | Seine | Seine | Seine | 0,Unknown | Unknown | Unknown,"Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | FWP Personnel",Allison Stringer | Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks | MT Natural Heritage Program","Montana Fish, Wildlife & Parks",7,8,22.23152846,Arrow Creek,22.23152846
422,Pumpkin Creek,,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,Seine,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert","Clancy,Weatherby,Humphrey,McNabb,Tayloe","Montana Fish, Wildlife & Parks",UWYO,9,8,21.7865502,Pumpkin Creek,0.78631384
43,Beaver Creek,,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WELKER | WE,D. Miller | D. Miller | D. Miller | D. Miller | D. Miller | D. Miller | D. Miller | D. Miller | D. Miller | D. Miller | D. Miller | D. Miller | 0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,7,8,19.89261258,Beaver Creek,19.89261258
245,North Laramie River,,E/S,E/S,Patton 1998,WGFD 2015 Report,Kirk 2020,Kirk 2020,0,0,19.50043439,North Laramie River,19.50043439
448,,,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,Seine,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert","Krebs, Cody","Montana Fish, Wildlife & Parks",FishMT,8,8,18.84535459,Rock Creek,18.84535459
176,Laramie River,,E | E | E | E,E | E | E | E,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,0,0,18.055353,Laramie River,18.055353
125,Horse Creek,,Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher,E,Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton,Hickerson Thesis,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,Kirk 2020,6,0,17.91826645,Horse Creek,17.91826645
443,Otter Creek,,Seine,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | 0,C. Clancy,"| | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert G.",Clancy et al. 1980,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks | MT Natural Heritage Program",0,7,17.31613485,Otter Creek,15.7367145
406,Smoke Creek,,Seine | Seine,Unknown,"Bramblett, Robert | Bramblett, Robert",Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",7,8,17.05963544,Smoke Creek,17.05963544
409,Little Porcupine Creek,,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | 0,Unknown | Unknown | Unknown | Unknown,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert G.",Allison Stringer | Allison Stringer | Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks | MT Natural Heritage Program","Montana Fish, Wildlife & Parks",9,6,16.81753105,Little Porcupine Creek,16.41708996
421,Pondera Coulee,,Seine | Seine | Seine | Seine | Seine | Seine | Seine,Seine,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert","Clancy, Newkirk,Capone,Webster","Montana Fish, Wildlife & Parks",UWYO,9,7,15.93850217,Pondera Coulee,15.93850217
224,Nowood River,,E,E,WGFD Report,Bear 2009,Kirk 2020,Kirk 2020,0,0,15.8495437,Nowood River,15.8495437
243,North Laramie River,,E,E,Lipsey 2001,Bestgen 2013,Kirk 2020,Kirk 2020,0,0,15.31586552,North Laramie River,15.31586552
446,Beaver Creek,,Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine,Seine,"Dood, Arnie and Gould","Krebs, Cody",MT Natural Heritage Program,FishMT,10,8,15.20933836,Beaver Creek,15.20933836
429,South Fork Powder River,,Bag Seine | Bag Seine | Bag Seine,Seine,GK AC PB PM | GK AC PB PM | GK AC PB PM,Rieger et al,Wyoming Game & Fish Dept,UWYO,7,7,15.08263732,South Fork Powder River,15.08263732
408,Wolf Creek,,Seine | Seine | Seine | Seine | Seine,Unknown,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",7,8,12.84779787,Wolf Creek,12.84779787
74,Cherry Creek,,0 | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking,Bank Electrofisher - Handheld anode | Bank Electrofisher - Handheld anode | Bank Electrofisher - Handheld anode | Bank Electrofisher - Handheld anode,"0 | Kruse, Carter | Kruse, Carter | Kruse, Carter | Kruse, Carter","C.Kruse, E. Leinonen | C.Kruse, E. Leinonen | C.Kruse, E. Leinonen | C.Kruse, E. Leinonen","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,9,12.59427041,Cherry Creek,12.59427041
438,McDonald Creek,,Seine | Seine | Seine | Seine | Seine,Seine,"Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa","Clancy, Humphrey, Weatherby, McNabb","Montana Fish, Wildlife & Parks",UWYO,8,7,12.19237738,McDonald Creek,12.19237738
401,McDonald Creek,,Seine | Seine | Seine | Seine | Seine,Unknown,"Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa",Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,7,12.19237738,McDonald Creek,12.19237738
317,Spring Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,6,11.80117539,Spring Creek,11.80117539
318,Spring Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,5,11.69596036,Spring Creek,11.3613872
320,Spring Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,6,11.3613872,Spring Creek,11.69596036
319,Spring Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,6,11.3613872,Spring Creek,11.3613872
156,Little Beaver Creek,,Seine | Seine | Seine | Seine | Seine | Seine | Seine,Unknown | Unknown | Unknown | Unknown,"0 | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",Allison Stringer | Allison Stringer | Allison Stringer | Allison Stringer,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,9,11.06784138,Little Beaver Creek,11.06784138
425,,,Bag Seine | Bag Seine | Bag Seine | Bag Seine | Bag Seine,Seine,cb | cb | cb | cb | cb,Rieger et al,Wyoming Game & Fish Dept,UWYO,7,7,10.65052201,Lance Creek,11.0755964
405,Smith Creek,,Seine | Seine | Seine,Unknown | Unknown,| |,Allison Stringer | Allison Stringer,Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species data,"Montana Fish, Wildlife & Parks",6,6,10.59114534,Smith Creek,10.59114534
357,East Fork Battle Creek,,0,0,"Bramblett, Robert G.",0,MT Natural Heritage Program,0,9,7,10.35330336,East Fork Battle Creek,10.35330336
281,Savery Creek,,0 | |,0 | 0,Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter,0 | Gelwicks,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,Wyoming Game & Fish Dept | WGFD(Gelwicks),7,10,10.35304288,Savery Creek,7.46699898
365,Fly Creek,,Seine,0,"Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,9,6,10.08365326,Fly Creek,10.35734842
349,Cabin Creek,,| |,0,| |,0,Global Biodiversity Information Facility NMNH Extant Specimen Records | Global Biodiversity Information Facility NMNH Extant Specimen Records | Global Biodiversity Information Facility NMNH Extant Specimen Records,0,9,7,9.72964822,Cabin Creek,9.72964822
99,Clear Creek,,Seine | Seine | Seine | Seine | Seine | Seine,Unknown | Unknown | Unknown,"Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan",Allison Stringer | Allison Stringer | Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",6,6,9.68170058,Clear Creek,9.68170058
109,Deer Creek,,E,E,Lipsey 2001,WGFD Report 2011,Kirk 2020,Kirk 2020,0,0,9.49413569,Deer Creek,9.49413569
441,Otter Creek,,Seine,Bag seine | Bag seine | Bag seine,C. Clancy,Collector(s): D. Peterson | Collector(s): D. Peterson | Collector(s): D. Peterson,Clancy et al. 1980,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos),0,6,9.38222892,Otter Creek,9.38222892
296,Fall River,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",6,7,9.08961653,Fall River,9.08961653
110,Deer Creek,,E,E,Lipsey 2001,Hickerson Thesis,Kirk 2020,Kirk 2020,0,0,8.76697815,Deer Creek,8.65997082
297,Fall River,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",6,7,8.70282868,Fall River,8.70282868
423,,,NET,Seine,Copes 1970,"Clancy, Capone, Hamilton",Kirk 2020,UWYO,0,8,8.52700585,Sand Creek,4.16455154
111,Deer Creek,,E,E,Lipsey 2001,Hickerson Thesis,Kirk 2020,Kirk 2020,0,0,8.39463348,Deer Creek,8.39463348
295,Fall River,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",8,8,8.10262555,Fall River,8.10262555
291,French Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,9,7.93038588,French Creek,7.93038588
294,French Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",7,10,7.69783065,French Creek,7.69783065
293,French Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",7,6,7.69783065,French Creek,7.69783065
292,French Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,10,7.69783065,French Creek,7.69783065
373,Little Sandy Creek,,0 | 0 | 0,0,0 | 0 | Gelwicks,0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),0,7,7,7.51985213,Little Sandy Creek,7.51985213
300,Whitewood Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,5,7.23898486,Whitewood Creek,7.23898486
299,Whitewood Creek,,BP,BP,0,0,"South Dakota Game, Fish & Parks 2022","South Dakota Game, Fish & Parks 2022",9,5,7.23898486,Whitewood Creek,7.23898486
93,Crow Creek,,Seine,Seine,MFWP,"Stuart, BLM",University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,7.07103539,Crow Creek,7.07103539
324,Salt Creek,,Bag Seine | Bag Seine | Bag Seine | Bag Seine,0,GK PM PB | GK PM PB | GK PM PB | GK PM PB,0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,7,7,7.06520771,Salt Creek,7.06520771
88,Box Elder Creek,,E,E,Meyer 1986,Hickerson Thesis,Kirk 2020,Kirk 2020,0,0,6.38022454,Box Elder Creek,6.38022454
89,Box Elder Creek,,E,E,Meyer 1986,Hickerson Thesis,Kirk 2020,Kirk 2020,0,0,6.37923309,Box Elder Creek,6.37923309
241,North Laramie River,,E,E,Meyer 1995,Kirk 2018,Kirk 2020,Kirk 2020,0,0,6.06006814,North Laramie River,6.90969163
237,North Fork Spanish Creek,,0 | Backpack shocking | Backpack shocking | Backpack shocking,0 | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking,"0 | Kruse, Carter | Kruse, Carter | Kruse, Carter","0 | Kruse, Carter | Kruse, Carter | Kruse, Carter | Kruse, Carter","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks",8,9,6.03009861,North Fork Spanish Creek,6.03009861
90,Box Elder Creek,,E,E,Meyer 1986,Hickerson Thesis,Kirk 2020,Kirk 2020,0,0,5.80781123,Box Elder Creek,5.79204934
