SampleNum,GNIS_NAME,Month,Year,Gear,Database,Party,HUC6,STATE,OBSPRED_ID,FTYPE,WATERBODY,TAILWATER,ELEV,CANOPY,SLOPE,PRECIP,CUMDRAINAG,Y_COORD,NLCD11PC,GLACIER,BFI,Air_Aug,Flow_Aug,COMID,S1_93_11,S30_2040D,S32_2080D,RepeatID,TIME,HUC2,HUC4,Yrange,LATITUDE,LONGITUDE,F_MAUG_HIS,F_BFI_HIST,FireYear,DSbarrier,FRAG_NUM,Length_km,EB,LL,GR,ONC,TGT,SPK,WCT,CIS,LWF,RB,KOK,MWF,LT,LMB,SMB,BG,PUMP,GSUN,BLCR,WHCR,WBS,RKB,NRBDC,BMSH,CMSH,LSCH,RDSH,RTCH,LKCH,HHCH,GILA,SMMN,WSMN,BRMN,PLMN,WS_PLMN,STCH,FSDC,SFCH,NPDC,STR,GSH,EMSH,SPSH,SDSH,FHMN,FHCH,SPDC,LNDC,RSSH,CRCH,GDF,CARP,BLBH,YLBH,CCAT,SCAT,LING,DRUM,PKF,PTMN,GE,PF,IOWA,JDT,ODT,YP,SGR,WE,NP,RMCOT,COLCOT,BRSB,PSTRG,SSTRG,RCSU,LNSU,WSU,MTSU,PLSU,BSU,SMBUF,BMBUF,BHSU,BHxWSU,FMSU,FMxBHSU,FMxWSU,QBK,SHRH,GAM,GZS,HYBOG,RMCT,numSp,PU
11758,Blacks Fork,8,2004,0 | 0 | 0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks) | WGFD(Gelwicks),0 | 0 | 0 | Gelwicks | Gelwicks,1.404,Wyoming,234977,StreamRiver,0,0,1894.12,0,0.00079879,210.06,7171.47,1283165,0.220323,-9999,58,17.78,1.35,3194680,18.9,20.01,20.84,86,EARLY,1,1.4,15,41.622903,-109.881886,318.7852163,0.31004915,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,10,GREEN
11738,Blacks Fork,8,2018,0,Tiemann (UWyo) unpublished,0,1.404,Wyoming,235294,StreamRiver,0,0,1891,0,0.0011801,208.74,7494.46,1284465,0.213121,-9999,58,17.78,1.35,3194662,19.01,20.12,20.96,86,LATE,1,1.4,15,41.631881,-109.859524,322.4623639,0.31286461,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,GREEN
11757,Blacks Fork,8,2004,0 | 0,WGFD(Gelwicks) | WGFD(Gelwicks),Gelwicks | Gelwicks,1.404,Wyoming,234981,StreamRiver,0,0,1919.65,0,1.00E-05,212.33,4839.15,1278414,0.190484,-9999,61,17.78,1.35,3194076,17.26,18.33,19.13,85,EARLY,1,1.4,16,41.585887,-110.115598,252.5468221,0.31288682,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,GREEN
11763,Blacks Fork,7,2019,0,Wyoming Game & Fish Dept,0,1.404,Wyoming,235194,,0,0,1915.31,0,0.0002064,213.82,4859.8,1279491,0.190082,-9999,62,17.78,1.35,3194068,17.24,18.3,19.11,85,LATE,1,1.4,16,41.595306,-110.099285,252.7941975,0.31314169,0,1,229,143.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,GREEN
11756,Blacks Fork,8,2004,0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),0 | 0 | Gelwicks,1.404,Wyoming,235092,StreamRiver,0,0,1881.92,0,0.00121999,208.18,7616.93,1283328,0.27441,-9999,58,17.78,1.35,3194940,19.24,20.35,21.19,84,EARLY,1,1.4,15,41.620128,-109.751659,323.9176324,0.31427698,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,11,GREEN
11743,Blacks Fork,8,2018,0 | 0,Tiemann (UWyo) unpublished | Wyoming Game & Fish Dept,0 | 0,1.404,Wyoming,234847,StreamRiver,0,0,1879.91,2.97,0.00068813,208.97,7625.58,1282924,0.274759,-9999,58,17.78,1.35,3194678,19.21,20.33,21.17,84,LATE,1,1.4,15,41.614135,-109.745136,324.0192349,0.31438351,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,GREEN
11755,Blacks Fork,8,2004,0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),0 | 0 | Gelwicks,1.404,Wyoming,235136,,0,0,1912.9,0,0.00112856,215.03,5250.23,1279362,0.176906,-9999,62,17.78,1.35,3194078,17.4,18.47,19.28,83,EARLY,1,1.4,15,41.594466,-110.0703,259.43495,0.32118171,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,GREEN
11740,Blacks Fork,8,2018,0 | 0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Tiemann (UWyo) unpublished | Tiemann (UWyo) unpublished,0 | 0 | 0 | 0,1.404,Wyoming,235136,,0,0,1912.9,0,0.00112856,215.03,5250.23,1279362,0.176906,-9999,62,17.78,1.35,3194078,17.4,18.47,19.28,83,LATE,1,1.4,15,41.594576,-110.070072,259.43495,0.32118171,0,1,229,143.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,GREEN
11753,Blacks Fork,8,2004,Electrofisher | 0,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | WGFD(Gelwicks),"Collector(s): Curtis Gill, Kevin R. Gelwicks, S. Willis, K. Magowan, R. Braham | Gelwicks",1.404,Wyoming,235301,StreamRiver,0,0,1887.22,4,0.00045712,209.81,7531.03,1285222,0.272437,-9999,58,17.78,1.35,3194660,19.01,20.12,20.95,82,EARLY,1,1.4,15,41.637534,-109.809446,322.9015169,0.31330921,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,GREEN
11737,Blacks Fork,8,2018,0 | 0,Wyoming Game & Fish Dept | Tiemann (UWyo) unpublished,0 | 0,1.404,Wyoming,235330,,0,0,1886.77,4.36,0.00046282,207.44,7560.54,1284765,0.274802,-9999,58,17.78,1.35,3194672,19.04,20.15,20.99,82,LATE,1,1.4,15,41.632622,-109.806334,323.2528421,0.31364195,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,GREEN
11765,Blacks Fork,7,2018,0 | 0,Tiemann (UWyo) unpublished | Wyoming Game & Fish Dept,0 | 0,1.404,Wyoming,235139,StreamRiver,0,0,1901.47,0,0.00088742,211.75,7098.42,1282114,0.220017,-9999,58,17.78,1.35,3194690,18.8,19.91,20.74,81,LATE,1,1.4,85,41.61424,-109.939133,318.0457742,0.30942883,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,GREEN
11728,Blacks Fork,9,1934,6 ft cs seine | 6 ft cs seine | 6 ft cs seine | 6 ft cs seine | 6 ft cs seine,"Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility Unive",CL Hubbs & family | CL Hubbs & family | CL Hubbs & family | CL Hubbs & family | CL Hubbs & family,1.404,Wyoming,234589,,0,0,1903.02,0.5,0.00133922,212.57,7072.93,1280461,0.219422,-9999,62,17.78,1.35,3194950,18.5,19.6,20.42,81,EARLY,1,1.4,85,41.59899,-109.953062,317.7722965,0.30922264,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,GREEN
11771,Blacks Fork,7,2018,0 | 0,Tiemann (UWyo) unpublished | Wyoming Game & Fish Dept,0 | 0,1.404,Wyoming,231278,StreamRiver,0,0,1951.97,0.68,0.00175831,210.48,2048.11,1259767,0.291737,-9999,59,17.78,1.35,3195544,18.35,19.44,20.26,80,LATE,1,1.4,50,41.419209,-110.184455,197.1700091,0.2402863,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,GREEN
11724,Blacks Fork,9,1969,0,WGFD(Gelwicks),Gelwicks,1.404,Wyoming,231278,StreamRiver,0,0,1951.97,0.68,0.00175831,210.48,2048.11,1259767,0.291737,-9999,59,17.78,1.35,3195544,18.35,19.44,20.26,80,EARLY,1,1.4,50,41.42429,-110.182373,197.1700091,0.2402863,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,GREEN
11778,Blacks Fork,6,2018,0,Wyoming Game & Fish Dept,0,1.404,Wyoming,231006,StreamRiver,0,0,1962.07,9.42,0.00176445,215.44,840.47,1256126,0.394495,-9999,59,17.78,1.35,3195576,17.93,19.01,19.82,79,LATE,1,1.4,15,41.389608,-110.213837,125.9528497,0.21536605,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,GREEN
11720,Blacks Fork,9,2004,0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),0 | 0 | Gelwicks,1.404,Wyoming,231006,StreamRiver,0,0,1962.07,9.42,0.00176445,215.44,840.47,1256126,0.394495,-9999,59,17.78,1.35,3195576,17.93,19.01,19.82,79,EARLY,1,1.4,15,41.389537,-110.216148,125.9528497,0.21536605,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,GREEN
11768,Blacks Fork,7,2018,0,Wyoming Game & Fish Dept,0,1.404,Wyoming,233198,,0,0,1934,0.5,0.00081429,211.66,2259.89,1268933,0.272163,-9999,59,17.78,1.35,3194474,18.4,19.5,20.32,78,LATE,1,1.4,15,41.503096,-110.160692,199.8750681,0.24614546,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,GREEN
11714,Blacks Fork,9,2004,0,WGFD(Gelwicks),Gelwicks,1.404,Wyoming,233408,StreamRiver,0,0,1932.39,1.62,3.96E-05,211.3,2265.5,1270177,0.271728,-9999,59,17.78,1.35,3194216,18.39,19.48,20.3,78,EARLY,1,1.4,15,41.514254,-110.152257,199.9472569,0.24626865,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,GREEN
11713,Blacks Fork,9,2004,0 | 0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks) | WGFD(Gelwicks),0 | 0 | Gelwicks | Gelwicks,1.404,Wyoming,234469,StreamRiver,0,0,1908.75,0,1.00E-05,213.44,5442.14,1278285,0.172024,-9999,62,17.78,1.35,3194732,17.6,18.67,19.48,77,EARLY,1,1.4,15,41.579485,-109.982429,261.5403078,0.32357136,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,GREEN
11742,Blacks Fork,8,2018,0 | 0,Tiemann (UWyo) unpublished | Wyoming Game & Fish Dept,0 | 0,1.404,Wyoming,234852,StreamRiver,0,0,1908.02,1.59,1.00E-05,215.05,5405.51,1278164,0.173024,-9999,62,17.78,1.35,3194734,17.54,18.62,19.43,77,LATE,1,1.4,15,41.581421,-110.00165,261.1536495,0.32318754,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,GREEN
11712,Blacks Fork,9,2004,0 | 0 | 0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks) | WGFD(Gelwicks),0 | 0 | 0 | Gelwicks | Gelwicks,1.404,Wyoming,234749,StreamRiver,0,0,1921,0,0.00073558,214.52,4802.46,1276103,0.190309,-9999,61,17.78,1.35,3194118,17.11,18.17,18.97,76,EARLY,1,1.4,15,41.569164,-110.183875,252.1018856,0.31242516,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,GREEN
11745,Blacks Fork,8,2018,0 | 0,Tiemann (UWyo) unpublished | Wyoming Game & Fish Dept,0 | 0,1.404,Wyoming,234282,,0,0,1923.39,0.23,0.00084571,214.64,4789.7,1274758,0.190816,-9999,60,17.78,1.35,3194148,17.07,18.13,18.93,76,LATE,1,1.4,15,41.559507,-110.190928,251.9377213,0.31225063,0,1,229,143.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,GREEN
11694,Blacks Fork,10,2004,0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept,0 | 0,1.404,Wyoming,228375,,0,0,2064.22,27.72,0.01078319,241.12,566.52,1244483,0.43974,-9999,56,17.78,1.35,3195806,16.92,17.98,18.78,75,EARLY,1,1.4,15,41.292721,-110.392855,121.2790478,0.19466656,0,1,231,7.559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,GREEN
11751,Blacks Fork,8,2018,0,Wyoming Game & Fish Dept,0,1.404,Wyoming,228376,,0,0,2055.6,21.43,0.00254372,238.76,566.87,1245325,0.439462,-9999,55,17.78,1.35,3195782,17.35,18.42,19.22,75,LATE,1,1.4,15,41.297552,-110.391283,121.2871453,0.19471065,0,1,231,7.559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,GREEN
11542,Cherry Creek,9,2018,Bank Electrofisher - Handheld anode | Bank Electrofisher - Handheld anode | Bank Electrofisher - Handheld anode | Bank Electrofisher - Handheld anode,"Montana Fish, Wildlife & Parks","C.Kruse, E. Leinonen | C.Kruse, E. Leinonen | C.Kruse, E. Leinonen | C.Kruse, E. Leinonen",1.002e,Montana,116405,StreamRiver,0,0,1349.69,39.91,0.00397,334.0751,217.4229,1721247,0.01,-9999,75,13.68,9.71,3052512,14.09,15.33,16.15,74,LATE,1,1,16,45.618034,-111.543792,12.59427041,0.2552274,0,0,10,36.006,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,UPMO
11619,Cherry Creek,8,2003,0 | Backpack shocking | Backpack shocking | Backpack shocking | Backpack shocking,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","0 | Kruse, Carter | Kruse, Carter | Kruse, Carter | Kruse, Carter",1.002e,Montana,116405,StreamRiver,0,0,1349.69,39.91,0.00397,334.0751,217.4229,1721247,0.01,-9999,75,13.68,9.71,3052512,14.09,15.33,16.15,74,EARLY,1,1,16,45.61879,-111.544462,12.59427041,0.2552274,0,0,10,36.006,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,UPMO
11294,Chall Creek,9,2001,0,WGFD(Gelwicks),Gelwicks,1.404,Wyoming,258232,StreamRiver,0,0,2425.72,0.84,0.00955401,449.93,20.52,1436220,0,-9999,65,17.78,1.35,18345473,13.74,14.71,15.45,73,EARLY,1,1.4,15,43.020284,-110.398989,1.67344208,0.44820158,2018,0,274,12.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,GREEN
11290,Chall Creek,9,2015,0 | 0 | 0 | 0 | 0 | 0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks) | WGFD(Gelwicks),0 | 0 | 0 | 0 | 0 | 0 | Gelwicks | Gelwicks,1.404,Wyoming,258206,StreamRiver,0,0,2448.45,15.49,0.01494774,482.15,9.32,1436400,0,-9999,66,17.78,1.35,18345439,13.24,14.2,14.93,73,LATE,1,1.4,15,43.02291,-110.41761,0.76062669,0.44814428,0,0,274,12.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,GREEN
11013,Cache la Poudre River,0,1994,E,Kirk 2020,USGS DGR,1.019e,Colorado,113513,StreamRiver,0,0,1596.11,19.05,0.00752287,434.1,2733.76,1208817,0.28497,-9999,61,18.13,7.11,2900705,16.79,17.65,18.22,71,EARLY,1,1.01,16,40.664886,-105.225441,366.4711475,0.22070672,2012,1,165,1.469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAT
11012,Cache la Poudre River,0,2009,E,Kirk 2020,USGS DGR,1.019e,Colorado,113513,StreamRiver,0,0,1596.11,19.05,0.00752287,434.1,2733.76,1208817,0.28497,-9999,61,18.13,7.11,2900705,16.79,17.65,18.22,71,LATE,1,1.01,16,40.664886,-105.225441,366.4711475,0.22070672,0,1,165,1.469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,PLAT
10607,Big Sandy River,8,2000,0 | 0,Wyoming Game & Fish Dept | WGFD(Gelwicks),0 | Gelwicks,1.404,Wyoming,241698,StreamRiver,0,0,1963.65,1.25,0.00170981,207,3617.46,1326651,0.395457,-9999,58,17.78,1.35,18302780,17.81,18.89,19.71,70,EARLY,1,1.4,18,42.003323,-109.603065,72.06130638,0.44379757,0,0,248,95.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,GREEN
10581,Big Sandy River,9,2017,| | | | 0,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,"Collector(s): J. D. Walrath, J. A. Wassen II, J. A. Dugan, H. J. Kusy | Collector(s): J. D. Walrath, J. A. Wassen II, J. A. Dugan, H. J. Kusy | Collector(s): J. D. Walrath, J. A. Wassen II, J. A. Dugan, H. J. Kusy | Collector(s): J. D. Walrath, J. A. Was",1.404,Wyoming,241698,StreamRiver,0,0,1963.65,1.25,0.00170981,207,3617.46,1326651,0.395457,-9999,58,17.78,1.35,18302780,17.81,18.89,19.71,70,LATE,1,1.4,18,42.00329,-109.60255,72.06130638,0.44379757,0,0,248,95.4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,GREEN
